economic_event_id,event_family,event_timestamp_utc,reference_period,oanda_period,period_status,period_detail,oanda_report_id,oanda_event_id,oanda_event,report_status,event_name_status,forecast_unit_status,forecast_unit_detail,actual_unit_status,actual_unit_detail,previous_unit_status,previous_unit_detail,forecast_raw,actual_raw,previous_raw
142,PPI,2012-11-14T07:30:00-06:00,October 2012,October,compatible_month,month=10,703,24479,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m",-0.2% m/m,1.1% m/m
2333,RETAIL_SALES,2012-11-14T07:30:00-06:00,October 2012,October,compatible_month,month=10,696,24165,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,2% m/m",-0.3% m/m,1.1% m/m
143,CPI,2012-11-15T07:30:00-06:00,October 2012,October,compatible_month,month=10,699,24307,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m",0.1% m/m,0.6% m/m
2334,DURABLE_GOODS,2012-11-27T07:30:00-06:00,October 2012,October,compatible_month,month=10,59,4376,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,missing,,consistent,,"-0,5% m/m",,"9,8% m/m"
1668,GDP,2012-11-29T07:30:00-06:00,Q3 2012 Second,3Q,compatible_quarter,quarter=3,690,23832,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,8%","2,7%","1,3%"
1669,PCE,2012-11-30T07:30:00-06:00,October 2012,October,compatible_month,month=10,694,24056,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","-0,2% m/m",0.8% m/m
144,EMPLOYMENT,2012-12-07T07:30:00-06:00,November 2012,November,compatible_month,month=11,707,24682,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,100 k,146 k,171 k
2153,FOMC,2012-12-12T11:30:00-06:00,FOMC 2012-12-12,December,compatible_fomc_month,official_date_month=12,82,7032,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
146,PPI,2012-12-13T07:30:00-06:00,November 2012,November,compatible_month,month=11,703,24483,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,5% m/m","-0,8% m/m","-0,2% m/m"
2335,RETAIL_SALES,2012-12-13T07:30:00-06:00,November 2012,November,compatible_month,month=11,696,24170,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,3% m/m","-0,3% m/m"
147,CPI,2012-12-14T07:30:00-06:00,November 2012,November,compatible_month,month=11,699,24311,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,2% m/m","-0,3% m/m","0,1% m/m"
1670,GDP,2012-12-20T07:30:00-06:00,Q3 2012 Third,3Q,compatible_quarter,quarter=3,690,23833,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,7%","3,1%","1,3%"
2336,DURABLE_GOODS,2012-12-21T07:30:00-06:00,November 2012,November,compatible_month,month=11,59,33223,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,7% m/m","0,5% m/m"
1671,PCE,2012-12-21T07:30:00-06:00,November 2012,November,compatible_month,month=11,694,24061,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,4% m/m","-0,2% m/m"
148,EMPLOYMENT,2013-01-04T07:30:00-06:00,December 2012,December,compatible_month,month=12,707,33236,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,150 k,155 k,146 k
150,PPI,2013-01-15T07:30:00-06:00,December 2012,December,compatible_month,month=12,703,33986,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,1% m/m","-0,2% m/m","-0,8% m/m"
2337,RETAIL_SALES,2013-01-15T07:30:00-06:00,December 2012,December,compatible_month,month=12,696,34135,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,5% m/m","0,3% m/m"
151,CPI,2013-01-16T07:30:00-06:00,December 2012,December,compatible_month,month=12,699,33971,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,missing,,consistent,,"0,1% m/m",,"-0,3% m/m"
2338,DURABLE_GOODS,2013-01-28T07:30:00-06:00,December 2012,December,compatible_month,month=12,59,34590,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,7% m/m","4,6% m/m","0,8% m/m"
1672,GDP,2013-01-30T07:30:00-06:00,Q4 2012 Advance,4Q,compatible_quarter,quarter=4,690,33188,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,1%","-0,1%","3,1%"
2154,FOMC,2013-01-30T13:15:00-06:00,FOMC 2013-01-30,January,compatible_fomc_month,official_date_month=1,82,6985,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
1673,PCE,2013-01-31T07:30:00-06:00,December 2012,December,compatible_month,month=12,694,33888,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,4% m/m"
152,EMPLOYMENT,2013-02-01T07:30:00-06:00,January 2013,January,compatible_month,month=1,707,34049,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,160 k,157 k,155 k
2339,RETAIL_SALES,2013-02-13T07:30:00-06:00,January 2013,January,compatible_month,month=1,696,34167,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,1% m/m","0,5% m/m"
154,PPI,2013-02-20T07:30:00-06:00,January 2013,January,compatible_month,month=1,703,33991,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","-0,2% m/m"
155,CPI,2013-02-21T07:30:00-06:00,January 2013,January,compatible_month,month=1,699,33976,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,missing,,missing,,"0,1% m/m",,
2340,DURABLE_GOODS,2013-02-27T07:30:00-06:00,January 2013,January,compatible_month,month=1,59,34592,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-3,9% m/m","-5,2% m/m","4,3% m/m"
1674,GDP,2013-02-28T07:30:00-06:00,Q4 2012 Second,4Q,compatible_quarter,quarter=4,690,33195,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5%","0,1%","3,1%"
1675,PCE,2013-03-01T07:30:00-06:00,January 2013,January,compatible_month,month=1,694,33892,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","0,2% m/m"
156,EMPLOYMENT,2013-03-08T07:30:00-06:00,February 2013,February,compatible_month,month=2,707,34055,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,160 k,236 k,157 k
2341,RETAIL_SALES,2013-03-13T07:30:00-05:00,February 2013,February,compatible_month,month=2,696,34170,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","1,1% m/m","0,1% m/m"
158,PPI,2013-03-14T07:30:00-05:00,February 2013,February,compatible_month,month=2,703,33996,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,7% m/m","0,7% m/m","0,2% m/m"
159,CPI,2013-03-15T07:30:00-05:00,February 2013,February,compatible_month,month=2,699,33981,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,missing,,"0,5% m/m","0,7% m/m",
2155,FOMC,2013-03-20T13:00:00-05:00,FOMC 2013-03-20,March,compatible_fomc_month,official_date_month=3,82,6991,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
2342,DURABLE_GOODS,2013-03-26T07:30:00-05:00,February 2013,February,compatible_month,month=2,59,34594,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"3,9% m/m","5,7% m/m","-4,9% m/m"
1676,GDP,2013-03-28T07:30:00-05:00,Q4 2012 Third,4Q,compatible_quarter,quarter=4,690,33196,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4%","0,4%","3,1%"
1677,PCE,2013-03-29T07:30:00-05:00,February 2013,February,compatible_month,month=2,694,36892,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,6% m/m","0,7% m/m","0,2% m/m"
161,EMPLOYMENT,2013-04-05T07:30:00-05:00,March 2013,March,compatible_month,month=3,707,36940,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,200 k,88 k,236 k
163,PPI,2013-04-12T07:30:00-05:00,March 2013,March,compatible_month,month=3,703,36982,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,2% m/m","-0,6% m/m","0,7% m/m"
2343,RETAIL_SALES,2013-04-12T07:30:00-05:00,March 2013,March,compatible_month,month=3,696,34173,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,4% m/m","1,1% m/m"
164,CPI,2013-04-16T07:30:00-05:00,March 2013,March,compatible_month,month=3,699,37001,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,2% m/m","0,7% m/m"
2344,DURABLE_GOODS,2013-04-24T07:30:00-05:00,March 2013,March,compatible_month,month=3,59,34596,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-2,8% m/m","-5,7% m/m","5,6% m/m"
1678,GDP,2013-04-26T07:30:00-05:00,Q1 2013 Advance,1Q,compatible_quarter,quarter=1,690,36912,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"3,0%","2,5%","-0,1%"
1679,PCE,2013-04-29T07:30:00-05:00,March 2013,March,compatible_month,month=3,694,36896,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,2% m/m","0,7% m/m"
2156,FOMC,2013-05-01T13:00:00-05:00,FOMC 2013-05-01,May,compatible_fomc_month,official_date_month=5,82,6996,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
165,EMPLOYMENT,2013-05-03T07:30:00-05:00,April 2013,April,compatible_month,month=4,707,37456,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,145 k,165 k,88 k
2345,RETAIL_SALES,2013-05-13T07:30:00-05:00,April 2013,April,compatible_month,month=4,696,39201,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,3% m/m","0,1% m/m","-0,4% m/m"
167,PPI,2013-05-15T07:30:00-05:00,April 2013,April,compatible_month,month=4,703,38948,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,6% m/m","-0,7% m/m","-0,6% m/m"
168,CPI,2013-05-16T07:30:00-05:00,April 2013,April,compatible_month,month=4,699,38909,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,2% m/m","-0,4% m/m","-0,2% m/m"
2346,DURABLE_GOODS,2013-05-24T07:30:00-05:00,April 2013,April,compatible_month,month=4,59,39341,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,5% m/m","3,3% m/m","-5,8% m/m"
1680,GDP,2013-05-30T07:30:00-05:00,Q1 2013 Second,1Q,compatible_quarter,quarter=1,690,36916,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,5%","2,4%","0,1%"
1681,PCE,2013-05-31T07:30:00-05:00,April 2013,April,compatible_month,month=4,694,38565,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","-0,2% m/m","0,2% m/m"
169,EMPLOYMENT,2013-06-07T07:30:00-05:00,May 2013,May,compatible_month,month=5,707,38988,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,170 k,175 k,165 k
2347,RETAIL_SALES,2013-06-13T07:30:00-05:00,May 2013,May,compatible_month,month=5,696,39204,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,6% m/m","0,1% m/m"
171,PPI,2013-06-14T07:30:00-05:00,May 2013,May,compatible_month,month=5,703,38953,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,5% m/m","-0,7% m/m"
172,CPI,2013-06-18T07:30:00-05:00,May 2013,May,compatible_month,month=5,699,38914,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,1% m/m","-0,4% m/m"
2157,FOMC,2013-06-19T13:00:00-05:00,FOMC 2013-06-19,June,compatible_fomc_month,official_date_month=6,82,7001,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
2348,DURABLE_GOODS,2013-06-25T07:30:00-05:00,May 2013,May,compatible_month,month=5,59,39342,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,3% m/m,"3,6% m/m","3,5% m/m"
1682,GDP,2013-06-26T07:30:00-05:00,Q1 2013 Third,1Q,compatible_quarter,quarter=1,690,37437,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,4%","1,8%","0,4%"
1683,PCE,2013-06-27T07:30:00-05:00,May 2013,May,compatible_month,month=5,694,38569,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","-0,2% m/m"
173,EMPLOYMENT,2013-07-05T07:30:00-05:00,June 2013,June,compatible_month,month=6,707,38994,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,165 k,195 k,175 k
175,PPI,2013-07-12T07:30:00-05:00,June 2013,June,compatible_month,month=6,703,38958,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,8% m/m","0,5% m/m"
2349,RETAIL_SALES,2013-07-15T07:30:00-05:00,June 2013,June,compatible_month,month=6,696,39207,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,8% m/m","0,4% m/m","0,6% m/m"
176,CPI,2013-07-16T07:30:00-05:00,June 2013,June,compatible_month,month=6,699,38919,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,5% m/m","0,1% m/m"
2350,DURABLE_GOODS,2013-07-25T07:30:00-05:00,June 2013,June,compatible_month,month=6,59,39343,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,2% m/m","4,2% m/m","3,7% m/m"
1684,GDP,2013-07-31T07:30:00-05:00,Q2 2013 Advance,2Q,compatible_quarter,quarter=2,690,36924,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,0%","1,7%","1,8%"
2158,FOMC,2013-07-31T13:00:00-05:00,FOMC 2013-07-31,July,compatible_fomc_month,official_date_month=7,82,7003,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0-0,25%","0-0,25%","0-0,25%"
177,EMPLOYMENT,2013-08-02T07:30:00-05:00,July 2013,July,compatible_month,month=7,707,39000,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,184 k,162 k,195 k
1685,PCE,2013-08-02T07:30:00-05:00,June 2013,June,compatible_month,month=6,694,38573,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,5% m/m","0,3% m/m"
2351,RETAIL_SALES,2013-08-13T07:30:00-05:00,July 2013,July,compatible_month,month=7,696,39210,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,2% m/m","0,4% m/m"
179,PPI,2013-08-14T07:30:00-05:00,July 2013,July,compatible_month,month=7,703,38963,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,0% m/m","0,8% m/m"
180,CPI,2013-08-15T07:30:00-05:00,July 2013,July,compatible_month,month=7,699,38924,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","0,5% m/m"
2352,DURABLE_GOODS,2013-08-26T07:30:00-05:00,July 2013,July,compatible_month,month=7,59,39344,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-4,0% m/m","-7,3% m/m","3,9% m/m"
1686,GDP,2013-08-29T07:30:00-05:00,Q2 2013 Second,2Q,compatible_quarter,quarter=2,690,36928,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,7%","2,5%","1,1%"
1687,PCE,2013-08-30T07:30:00-05:00,July 2013,July,compatible_month,month=7,694,38577,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,1% m/m","0,5% m/m"
181,EMPLOYMENT,2013-09-06T07:30:00-05:00,August 2013,August,compatible_month,month=8,707,39006,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,180 k,169 k,162 k
183,PPI,2013-09-13T07:30:00-05:00,August 2013,August,compatible_month,month=8,703,38968,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,3% m/m","0,0% m/m"
2353,RETAIL_SALES,2013-09-13T07:30:00-05:00,August 2013,August,compatible_month,month=8,696,39213,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,2% m/m","0,2% m/m"
