lTid,cDealable,CurrencyPair,RateDateTime,RateBid,RateAsk
6347612484,D,COR/USD,2018-01-16 12:51:16.117000000,3.466300,3.468800
6347612511,D,COR/USD,2018-01-16 12:51:16.367000000,3.465000,3.467500
6347612543,D,COR/USD,2018-01-16 12:51:17.117000000,3.467500,3.470000
6347616740,D,COR/USD,2018-01-16 12:53:23.367000000,3.465000,3.470000
6347616743,D,COR/USD,2018-01-16 12:53:23.867000000,3.467500,3.470000
6347619466,D,COR/USD,2018-01-16 12:54:42.367000000,3.465000,3.470000
6347619498,D,COR/USD,2018-01-16 12:54:42.867000000,3.467500,3.470000
6347619522,D,COR/USD,2018-01-16 12:54:43.367000000,3.465000,3.467500
6347620534,D,COR/USD,2018-01-16 12:55:20.617000000,3.467500,3.470000
6347627434,D,COR/USD,2018-01-16 12:58:09.867000000,3.465000,3.470000
6347627560,D,COR/USD,2018-01-16 12:58:12.867000000,3.467500,3.470000
6347628030,D,COR/USD,2018-01-16 12:58:23.367000000,3.466300,3.468800
6347628045,D,COR/USD,2018-01-16 12:58:23.617000000,3.465000,3.467500
6347629594,D,COR/USD,2018-01-16 12:59:00.133000000,3.466300,3.468800
6347629622,D,COR/USD,2018-01-16 12:59:00.367000000,3.467500,3.470000
6347629682,D,COR/USD,2018-01-16 12:59:02.867000000,3.465000,3.467500
6347644715,D,COR/USD,2018-01-16 13:05:13.867000000,3.466300,3.468800
6347644718,D,COR/USD,2018-01-16 13:05:14.117000000,3.467500,3.470000
6347650180,D,COR/USD,2018-01-16 13:07:26.867000000,3.470000,3.472500
6347652571,D,COR/USD,2018-01-16 13:08:34.367000000,3.467500,3.470000
6347653036,D,COR/USD,2018-01-16 13:08:47.117000000,3.468800,3.471300
6347653064,D,COR/USD,2018-01-16 13:08:47.367000000,3.470000,3.472500
6347653079,D,COR/USD,2018-01-16 13:08:47.617000000,3.468800,3.471300
6347653095,D,COR/USD,2018-01-16 13:08:47.880000000,3.467500,3.470000
6347653133,D,COR/USD,2018-01-16 13:08:48.117000000,3.467500,3.472500
6347653215,D,COR/USD,2018-01-16 13:08:49.367000000,3.470000,3.472500
6347657229,D,COR/USD,2018-01-16 13:11:38.113000000,3.467500,3.470000
6347657680,D,COR/USD,2018-01-16 13:11:57.863000000,3.470000,3.472500
6347657801,D,COR/USD,2018-01-16 13:12:01.113000000,3.467500,3.470000
6347658266,D,COR/USD,2018-01-16 13:12:18.613000000,3.470000,3.472500
6347658786,D,COR/USD,2018-01-16 13:12:51.363000000,3.467500,3.472500
6347658822,D,COR/USD,2018-01-16 13:12:53.113000000,3.467500,3.470000
6347658823,D,COR/USD,2018-01-16 13:12:53.363000000,3.467500,3.472500
6347658826,D,COR/USD,2018-01-16 13:12:53.863000000,3.467500,3.470000
6347658944,D,COR/USD,2018-01-16 13:12:59.363000000,3.470000,3.472500
6347674786,D,COR/USD,2018-01-16 13:22:59.363000000,3.468800,3.471300
6347674792,D,COR/USD,2018-01-16 13:22:59.613000000,3.467500,3.470000
6347674798,D,COR/USD,2018-01-16 13:23:00.113000000,3.470000,3.472500
6347675199,D,COR/USD,2018-01-16 13:23:10.613000000,3.467500,3.472500
6347675204,D,COR/USD,2018-01-16 13:23:10.863000000,3.467500,3.470000
6347675770,D,COR/USD,2018-01-16 13:23:51.113000000,3.470000,3.472500
6347676096,D,COR/USD,2018-01-16 13:24:00.363000000,3.468800,3.471300
6347676111,D,COR/USD,2018-01-16 13:24:00.613000000,3.467500,3.470000
6347676273,D,COR/USD,2018-01-16 13:24:08.113000000,3.470000,3.472500
6347676881,D,COR/USD,2018-01-16 13:24:32.863000000,3.467500,3.470000
6347676917,D,COR/USD,2018-01-16 13:24:33.613000000,3.470000,3.472500
6347677509,D,COR/USD,2018-01-16 13:24:57.363000000,3.467500,3.470000
6347677936,D,COR/USD,2018-01-16 13:25:11.613000000,3.468800,3.471300
6347677943,D,COR/USD,2018-01-16 13:25:11.863000000,3.467500,3.470000
6347678172,D,COR/USD,2018-01-16 13:25:17.613000000,3.467500,3.472500
6347678218,D,COR/USD,2018-01-16 13:25:19.363000000,3.467500,3.470000
6347680278,D,COR/USD,2018-01-16 13:26:23.863000000,3.468800,3.471300
6347680286,D,COR/USD,2018-01-16 13:26:24.113000000,3.470000,3.472500
6347680852,D,COR/USD,2018-01-16 13:26:43.110000000,3.468800,3.471300
6347680869,D,COR/USD,2018-01-16 13:26:43.360000000,3.467500,3.470000
6347681484,D,COR/USD,2018-01-16 13:26:59.610000000,3.470000,3.472500
6347681931,D,COR/USD,2018-01-16 13:27:11.360000000,3.467500,3.470000
6347682221,D,COR/USD,2018-01-16 13:27:23.860000000,3.468800,3.471300
6347682236,D,COR/USD,2018-01-16 13:27:24.110000000,3.470000,3.472500
6347684980,D,COR/USD,2018-01-16 13:28:43.360000000,3.472500,3.475000
6347686503,D,COR/USD,2018-01-16 13:29:08.360000000,3.471300,3.473800
6347686510,D,COR/USD,2018-01-16 13:29:08.610000000,3.472500,3.475000
6347686521,D,COR/USD,2018-01-16 13:29:09.610000000,3.471300,3.473800
6347686530,D,COR/USD,2018-01-16 13:29:09.860000000,3.470000,3.472500
6347688917,D,COR/USD,2018-01-16 13:29:41.610000000,3.472500,3.475000
6347690653,D,COR/USD,2018-01-16 13:30:09.610000000,3.471300,3.473800
6347690670,D,COR/USD,2018-01-16 13:30:09.860000000,3.470000,3.472500
6347693520,D,COR/USD,2018-01-16 13:31:08.860000000,3.471300,3.473800
6347693544,D,COR/USD,2018-01-16 13:31:09.110000000,3.472500,3.475000
6347693926,D,COR/USD,2018-01-16 13:31:23.610000000,3.470000,3.472500
6347694114,D,COR/USD,2018-01-16 13:31:30.610000000,3.472500,3.475000
6347694450,D,COR/USD,2018-01-16 13:31:35.860000000,3.471300,3.473800
6347694455,D,COR/USD,2018-01-16 13:31:36.110000000,3.470000,3.472500
6347694779,D,COR/USD,2018-01-16 13:31:43.110000000,3.471300,3.473800
6347694798,D,COR/USD,2018-01-16 13:31:43.360000000,3.472500,3.475000
6347695498,D,COR/USD,2018-01-16 13:31:58.110000000,3.470000,3.472500
6347696279,D,COR/USD,2018-01-16 13:32:13.110000000,3.470000,3.475000
6347696379,D,COR/USD,2018-01-16 13:32:16.360000000,3.472500,3.475000
6347697001,D,COR/USD,2018-01-16 13:32:35.860000000,3.470000,3.472500
6347697052,D,COR/USD,2018-01-16 13:32:38.610000000,3.472500,3.475000
6347697242,D,COR/USD,2018-01-16 13:32:47.360000000,3.470000,3.475000
6347697337,D,COR/USD,2018-01-16 13:32:50.360000000,3.472500,3.475000
6347697486,D,COR/USD,2018-01-16 13:32:54.610000000,3.470000,3.475000
6347697542,D,COR/USD,2018-01-16 13:32:57.360000000,3.472500,3.475000
6347698689,D,COR/USD,2018-01-16 13:33:41.610000000,3.471300,3.473800
6347698698,D,COR/USD,2018-01-16 13:33:41.860000000,3.470000,3.472500
6347698854,D,COR/USD,2018-01-16 13:33:49.110000000,3.472500,3.475000
6347698996,D,COR/USD,2018-01-16 13:33:55.110000000,3.470000,3.472500
6347699254,D,COR/USD,2018-01-16 13:34:08.610000000,3.471300,3.473800
6347699260,D,COR/USD,2018-01-16 13:34:08.860000000,3.470000,3.472500
6347699354,D,COR/USD,2018-01-16 13:34:11.377000000,3.470000,3.475000
6347699592,D,COR/USD,2018-01-16 13:34:17.110000000,3.472500,3.475000
6347700450,D,COR/USD,2018-01-16 13:34:39.110000000,3.470000,3.472500
6347700701,D,COR/USD,2018-01-16 13:34:45.360000000,3.471300,3.473800
6347700708,D,COR/USD,2018-01-16 13:34:45.610000000,3.470000,3.472500
6347700765,D,COR/USD,2018-01-16 13:34:46.860000000,3.471300,3.473800
6347700777,D,COR/USD,2018-01-16 13:34:47.110000000,3.472500,3.475000
6347700872,D,COR/USD,2018-01-16 13:34:49.610000000,3.471300,3.473800
6347700896,D,COR/USD,2018-01-16 13:34:49.860000000,3.472500,3.475000
6347701039,D,COR/USD,2018-01-16 13:34:52.110000000,3.470000,3.472500
6347701083,D,COR/USD,2018-01-16 13:34:53.360000000,3.472500,3.475000
6347701133,D,COR/USD,2018-01-16 13:34:54.860000000,3.470000,3.472500
6347701890,D,COR/USD,2018-01-16 13:35:14.360000000,3.472500,3.475000
6347702742,D,COR/USD,2018-01-16 13:35:30.110000000,3.470000,3.472500
6347703090,D,COR/USD,2018-01-16 13:35:37.110000000,3.471300,3.473800
6347703092,D,COR/USD,2018-01-16 13:35:37.360000000,3.472500,3.475000
6347703107,D,COR/USD,2018-01-16 13:35:37.860000000,3.471300,3.473800
6347703114,D,COR/USD,2018-01-16 13:35:38.110000000,3.470000,3.472500
6347703473,D,COR/USD,2018-01-16 13:35:48.110000000,3.471300,3.473800
6347703492,D,COR/USD,2018-01-16 13:35:48.377000000,3.472500,3.475000
6347703868,D,COR/USD,2018-01-16 13:35:55.610000000,3.470000,3.472500
6347708711,D,COR/USD,2018-01-16 13:38:14.360000000,3.468800,3.471300
6347708717,D,COR/USD,2018-01-16 13:38:14.610000000,3.467500,3.470000
6347708980,D,COR/USD,2018-01-16 13:38:22.360000000,3.470000,3.472500
6347709029,D,COR/USD,2018-01-16 13:38:23.860000000,3.467500,3.470000
6347709208,D,COR/USD,2018-01-16 13:38:30.610000000,3.470000,3.472500
6347709260,D,COR/USD,2018-01-16 13:38:33.360000000,3.467500,3.470000
6347709263,D,COR/USD,2018-01-16 13:38:33.610000000,3.470000,3.472500
6347709290,D,COR/USD,2018-01-16 13:38:34.860000000,3.467500,3.470000
6347709686,D,COR/USD,2018-01-16 13:38:43.610000000,3.468800,3.471300
6347709702,D,COR/USD,2018-01-16 13:38:43.860000000,3.470000,3.472500
6347714140,D,COR/USD,2018-01-16 13:40:40.360000000,3.467500,3.470000
6347715193,D,COR/USD,2018-01-16 13:41:21.860000000,3.470000,3.472500
6347717478,D,COR/USD,2018-01-16 13:42:24.860000000,3.467500,3.470000
6347717826,D,COR/USD,2018-01-16 13:42:34.860000000,3.470000,3.472500
6347720138,D,COR/USD,2018-01-16 13:43:28.360000000,3.468800,3.471300
6347720145,D,COR/USD,2018-01-16 13:43:28.610000000,3.467500,3.470000
6347722651,D,COR/USD,2018-01-16 13:44:26.357000000,3.470000,3.472500
6347722918,D,COR/USD,2018-01-16 13:44:34.607000000,3.468800,3.471300
6347722927,D,COR/USD,2018-01-16 13:44:34.857000000,3.470000,3.472500
6347724932,D,COR/USD,2018-01-16 13:45:41.357000000,3.467500,3.470000
6347726158,D,COR/USD,2018-01-16 13:46:09.357000000,3.468800,3.471300
6347726162,D,COR/USD,2018-01-16 13:46:09.607000000,3.470000,3.472500
6347748373,D,COR/USD,2018-01-16 13:53:21.857000000,3.468800,3.471300
6347748383,D,COR/USD,2018-01-16 13:53:22.107000000,3.467500,3.472500
6347748398,D,COR/USD,2018-01-16 13:53:22.357000000,3.470000,3.472500
6347748433,D,COR/USD,2018-01-16 13:53:23.107000000,3.468800,3.471300
6347748447,D,COR/USD,2018-01-16 13:53:23.357000000,3.467500,3.470000
6347754857,D,COR/USD,2018-01-16 13:55:37.357000000,3.468800,3.471300
6347754865,D,COR/USD,2018-01-16 13:55:37.607000000,3.470000,3.472500
6347759141,D,COR/USD,2018-01-16 13:57:25.607000000,3.472500,3.475000
6347786504,D,COR/USD,2018-01-16 14:06:44.607000000,3.475000,3.477500
6347794775,D,COR/USD,2018-01-16 14:10:14.853000000,3.476300,3.478800
6347794784,D,COR/USD,2018-01-16 14:10:15.103000000,3.477500,3.480000
6347798789,D,COR/USD,2018-01-16 14:11:52.853000000,3.475000,3.477500
6347798904,D,COR/USD,2018-01-16 14:11:56.353000000,3.476300,3.478800
6347798908,D,COR/USD,2018-01-16 14:11:56.603000000,3.477500,3.480000
6347802051,D,COR/USD,2018-01-16 14:13:25.103000000,3.475000,3.477500
6347803322,D,COR/USD,2018-01-16 14:14:07.353000000,3.477500,3.480000
6347803528,D,COR/USD,2018-01-16 14:14:15.103000000,3.478800,3.481300
6347803535,D,COR/USD,2018-01-16 14:14:15.353000000,3.480000,3.482500
6347803841,D,COR/USD,2018-01-16 14:14:23.353000000,3.483800,3.486300
6347803846,D,COR/USD,2018-01-16 14:14:23.603000000,3.482500,3.485000
6347803929,D,COR/USD,2018-01-16 14:14:25.353000000,3.485000,3.487500
6347804525,D,COR/USD,2018-01-16 14:14:40.103000000,3.487500,3.490000
6347804590,D,COR/USD,2018-01-16 14:14:41.103000000,3.485000,3.487500
6347804828,D,COR/USD,2018-01-16 14:14:48.103000000,3.482500,3.485000
6347805005,D,COR/USD,2018-01-16 14:14:55.353000000,3.485000,3.487500
6347805401,D,COR/USD,2018-01-16 14:15:04.353000000,3.482500,3.485000
6347805805,D,COR/USD,2018-01-16 14:15:16.603000000,3.483800,3.486300
6347805822,D,COR/USD,2018-01-16 14:15:16.853000000,3.485000,3.487500
6347805884,D,COR/USD,2018-01-16 14:15:20.103000000,3.482500,3.487500
6347805895,D,COR/USD,2018-01-16 14:15:21.103000000,3.485000,3.487500
6347805922,D,COR/USD,2018-01-16 14:15:22.353000000,3.483800,3.486300
6347805929,D,COR/USD,2018-01-16 14:15:22.603000000,3.482500,3.485000
6347805957,D,COR/USD,2018-01-16 14:15:24.353000000,3.482500,3.487500
6347806013,D,COR/USD,2018-01-16 14:15:25.103000000,3.482500,3.485000
6347807206,D,COR/USD,2018-01-16 14:15:53.603000000,3.485000,3.487500
6347807279,D,COR/USD,2018-01-16 14:15:55.853000000,3.482500,3.487500
6347807292,D,COR/USD,2018-01-16 14:15:56.103000000,3.485000,3.487500
6347807355,D,COR/USD,2018-01-16 14:15:56.853000000,3.483800,3.486300
6347807378,D,COR/USD,2018-01-16 14:15:57.103000000,3.482500,3.485000
6347820154,D,COR/USD,2018-01-16 14:19:55.603000000,3.485000,3.487500
6348338807,D,COR/USD,2018-01-16 20:00:01.060000000,3.482500,3.485000
6348341055,D,COR/USD,2018-01-16 20:01:00.293000000,3.483800,3.486300
6348341060,D,COR/USD,2018-01-16 20:01:00.543000000,3.485000,3.487500
6348343713,D,COR/USD,2018-01-16 20:02:03.793000000,3.487500,3.490000
6348346912,D,COR/USD,2018-01-16 20:03:16.293000000,3.486300,3.488800
6348346917,D,COR/USD,2018-01-16 20:03:16.543000000,3.485000,3.487500
6348356992,D,COR/USD,2018-01-16 20:07:00.290000000,3.486300,3.488800
6348357020,D,COR/USD,2018-01-16 20:07:00.540000000,3.487500,3.490000
6348357106,D,COR/USD,2018-01-16 20:07:01.790000000,3.485000,3.487500
6348357530,D,COR/USD,2018-01-16 20:07:13.290000000,3.485000,3.490000
6348357584,D,COR/USD,2018-01-16 20:07:14.290000000,3.485000,3.487500
6348357619,D,COR/USD,2018-01-16 20:07:15.290000000,3.487500,3.490000
6348357772,D,COR/USD,2018-01-16 20:07:18.290000000,3.485000,3.490000
6348358389,D,COR/USD,2018-01-16 20:07:29.290000000,3.487500,3.490000
6348362436,D,COR/USD,2018-01-16 20:09:20.540000000,3.485000,3.487500
6348362443,D,COR/USD,2018-01-16 20:09:21.290000000,3.486300,3.488800
6348362454,D,COR/USD,2018-01-16 20:09:21.540000000,3.487500,3.490000
6348373422,D,COR/USD,2018-01-16 20:13:24.540000000,3.485000,3.487500
6348377822,D,COR/USD,2018-01-16 20:15:00.290000000,3.487500,3.490000
6348381239,D,COR/USD,2018-01-16 20:15:49.290000000,3.485000,3.487500
6348620916,D,COR/USD,2018-01-16 22:09:27.520000000,3.483800,3.486300
6348620931,D,COR/USD,2018-01-16 22:09:27.770000000,3.482500,3.485000
6348637451,D,COR/USD,2018-01-16 22:16:55.267000000,3.485000,3.487500
6349349284,D,COR/USD,2018-01-17 03:37:24.963000000,3.487500,3.490000
6349382201,D,COR/USD,2018-01-17 03:50:02.710000000,3.485000,3.487500
6349479333,D,COR/USD,2018-01-17 04:23:07.453000000,3.486300,3.488800
6349479356,D,COR/USD,2018-01-17 04:23:07.703000000,3.487500,3.490000
6349519829,D,COR/USD,2018-01-17 04:35:56.203000000,3.485000,3.487500
6349559069,D,COR/USD,2018-01-17 04:52:31.700000000,3.487500,3.490000
6349919689,D,COR/USD,2018-01-17 07:18:53.923000000,3.485000,3.487500
6349941000,D,COR/USD,2018-01-17 07:30:10.673000000,3.486300,3.488800
6349941010,D,COR/USD,2018-01-17 07:30:10.923000000,3.485000,3.487500
6349962367,D,COR/USD,2018-01-17 07:39:48.170000000,3.487500,3.490000
6349974650,D,COR/USD,2018-01-17 07:44:43.170000000,3.485000,3.487500
6349974823,D,COR/USD,2018-01-17 07:44:49.920000000,3.487500,3.490000
6349974878,D,COR/USD,2018-01-17 07:44:51.170000000,3.485000,3.487500
6349976208,D,COR/USD,2018-01-17 07:45:23.920000000,3.487500,3.490000
6349978307,D,COR/USD,2018-01-17 07:46:08.920000000,3.485000,3.487500
6349978972,D,COR/USD,2018-01-17 07:46:22.420000000,3.487500,3.490000
6349981443,D,COR/USD,2018-01-17 07:47:26.420000000,3.485000,3.487500
6349993809,D,COR/USD,2018-01-17 07:52:05.167000000,3.487500,3.490000
6349995300,D,COR/USD,2018-01-17 07:53:00.667000000,3.486300,3.488800
6349995307,D,COR/USD,2018-01-17 07:53:00.917000000,3.487500,3.490000
6349998457,D,COR/USD,2018-01-17 07:54:19.917000000,3.485000,3.487500
6350011563,D,COR/USD,2018-01-17 08:00:03.167000000,3.487500,3.490000
6350302174,D,COR/USD,2018-01-17 09:30:00.543000000,3.487500,3.490000
6350303675,D,COR/USD,2018-01-17 09:30:13.900000000,3.485000,3.487500
6350304649,D,COR/USD,2018-01-17 09:30:25.900000000,3.487500,3.490000
6350304673,D,COR/USD,2018-01-17 09:30:26.167000000,3.485000,3.487500
6350308699,D,COR/USD,2018-01-17 09:31:18.150000000,3.482500,3.485000
6350323761,D,COR/USD,2018-01-17 09:34:11.650000000,3.485000,3.487500
6350328522,D,COR/USD,2018-01-17 09:35:00.417000000,3.486300,3.488800
6350328649,D,COR/USD,2018-01-17 09:35:01.400000000,3.487500,3.490000
6350331003,D,COR/USD,2018-01-17 09:35:32.167000000,3.490000,3.492500
6350331100,D,COR/USD,2018-01-17 09:35:32.667000000,3.491300,3.493800
6350331273,D,COR/USD,2018-01-17 09:35:33.667000000,3.492500,3.495000
6350331348,D,COR/USD,2018-01-17 09:35:34.150000000,3.491300,3.493800
6350331389,D,COR/USD,2018-01-17 09:35:34.417000000,3.492500,3.495000
6350341214,D,COR/USD,2018-01-17 09:37:32.900000000,3.493800,3.496300
6350341228,D,COR/USD,2018-01-17 09:37:33.150000000,3.495000,3.497500
6350343005,D,COR/USD,2018-01-17 09:37:54.900000000,3.492500,3.495000
6350343162,D,COR/USD,2018-01-17 09:37:56.900000000,3.495000,3.497500
6350343758,D,COR/USD,2018-01-17 09:38:04.150000000,3.492500,3.495000
6350343961,D,COR/USD,2018-01-17 09:38:06.400000000,3.495000,3.497500
6350345083,D,COR/USD,2018-01-17 09:38:22.650000000,3.492500,3.497500
6350345104,D,COR/USD,2018-01-17 09:38:22.900000000,3.492500,3.495000
6350345263,D,COR/USD,2018-01-17 09:38:24.150000000,3.495000,3.497500
6350395109,D,COR/USD,2018-01-17 09:48:15.647000000,3.497500,3.500000
6350395171,D,COR/USD,2018-01-17 09:48:16.397000000,3.498800,3.501300
6350395202,D,COR/USD,2018-01-17 09:48:16.897000000,3.500000,3.502500
6350398035,D,COR/USD,2018-01-17 09:48:47.647000000,3.497500,3.500000
6350401163,D,COR/USD,2018-01-17 09:49:22.647000000,3.498800,3.501300
6350401183,D,COR/USD,2018-01-17 09:49:22.897000000,3.500000,3.502500
6350401989,D,COR/USD,2018-01-17 09:49:30.897000000,3.497500,3.500000
6350402009,D,COR/USD,2018-01-17 09:49:31.147000000,3.498800,3.501300
6350402023,D,COR/USD,2018-01-17 09:49:31.397000000,3.497500,3.502500
6350402046,D,COR/USD,2018-01-17 09:49:31.647000000,3.500000,3.502500
6350402077,D,COR/USD,2018-01-17 09:49:31.897000000,3.497500,3.502500
6350402108,D,COR/USD,2018-01-17 09:49:32.397000000,3.500000,3.502500
6350405439,D,COR/USD,2018-01-17 09:50:10.147000000,3.497500,3.500000
6350409531,D,COR/USD,2018-01-17 09:50:52.647000000,3.498800,3.501300
6350409545,D,COR/USD,2018-01-17 09:50:52.897000000,3.500000,3.502500
6350409964,D,COR/USD,2018-01-17 09:51:00.147000000,3.497500,3.500000
6350410231,D,COR/USD,2018-01-17 09:51:02.413000000,3.500000,3.502500
6350415723,D,COR/USD,2018-01-17 09:52:08.397000000,3.497500,3.500000
6350415773,D,COR/USD,2018-01-17 09:52:09.147000000,3.500000,3.502500
6350415843,D,COR/USD,2018-01-17 09:52:09.897000000,3.497500,3.500000
6350418145,D,COR/USD,2018-01-17 09:52:36.647000000,3.498800,3.501300
6350418161,D,COR/USD,2018-01-17 09:52:36.897000000,3.500000,3.502500
6350458526,D,COR/USD,2018-01-17 10:00:38.177000000,3.501300,3.503800
6350458591,D,COR/USD,2018-01-17 10:00:38.477000000,3.500000,3.502500
6350458699,D,COR/USD,2018-01-17 10:00:38.977000000,3.503800,3.506300
6350458808,D,COR/USD,2018-01-17 10:00:39.413000000,3.505000,3.507500
6350472377,D,COR/USD,2018-01-17 10:02:12.910000000,3.507500,3.510000
6350480460,D,COR/USD,2018-01-17 10:03:15.647000000,3.505000,3.507500
6350483970,D,COR/USD,2018-01-17 10:03:44.910000000,3.507500,3.510000
6350516641,D,COR/USD,2018-01-17 10:09:36.893000000,3.506300,3.508800
6350516651,D,COR/USD,2018-01-17 10:09:37.143000000,3.507500,3.510000
6350531487,D,COR/USD,2018-01-17 10:12:16.893000000,3.506300,3.508800
6350531509,D,COR/USD,2018-01-17 10:12:17.143000000,3.505000,3.507500
6350570922,D,COR/USD,2018-01-17 10:20:16.643000000,3.507500,3.510000
6350594213,D,COR/USD,2018-01-17 10:25:46.640000000,3.510000,3.512500
6350595875,D,COR/USD,2018-01-17 10:26:00.890000000,3.512500,3.515000
6350599342,D,COR/USD,2018-01-17 10:26:41.390000000,3.513800,3.516300
6350599351,D,COR/USD,2018-01-17 10:26:41.640000000,3.515000,3.517500
6350645486,D,COR/USD,2018-01-17 10:37:05.640000000,3.516300,3.518800
6350645520,D,COR/USD,2018-01-17 10:37:05.907000000,3.517500,3.520000
6350725693,D,COR/USD,2018-01-17 10:57:54.637000000,3.515000,3.517500
6350725716,D,COR/USD,2018-01-17 10:57:54.887000000,3.517500,3.520000
6350793977,D,COR/USD,2018-01-17 11:11:30.883000000,3.518800,3.521300
6350793992,D,COR/USD,2018-01-17 11:11:31.133000000,3.520000,3.522500
6350795121,D,COR/USD,2018-01-17 11:11:44.133000000,3.517500,3.520000
6350799271,D,COR/USD,2018-01-17 11:12:37.633000000,3.520000,3.522500
6350811370,D,COR/USD,2018-01-17 11:15:03.150000000,3.517500,3.520000
6350812260,D,COR/USD,2018-01-17 11:15:14.633000000,3.520000,3.522500
6350815346,D,COR/USD,2018-01-17 11:15:34.650000000,3.518800,3.521300
6350815432,D,COR/USD,2018-01-17 11:15:35.133000000,3.520000,3.522500
6350815751,D,COR/USD,2018-01-17 11:15:37.633000000,3.518800,3.521300
6350815783,D,COR/USD,2018-01-17 11:15:37.900000000,3.520000,3.522500
6350836352,D,COR/USD,2018-01-17 11:19:38.133000000,3.522500,3.525000
6350838885,D,COR/USD,2018-01-17 11:20:13.133000000,3.521300,3.523800
6350838908,D,COR/USD,2018-01-17 11:20:13.383000000,3.522500,3.525000
6350839303,D,COR/USD,2018-01-17 11:20:18.133000000,3.521300,3.523800
6350839314,D,COR/USD,2018-01-17 11:20:18.383000000,3.522500,3.525000
6350839325,D,COR/USD,2018-01-17 11:20:18.633000000,3.521300,3.523800
6350839352,D,COR/USD,2018-01-17 11:20:18.883000000,3.520000,3.522500
6350877234,D,COR/USD,2018-01-17 11:30:26.380000000,3.522500,3.525000
6350878335,D,COR/USD,2018-01-17 11:30:40.130000000,3.521300,3.523800
6350878371,D,COR/USD,2018-01-17 11:30:40.630000000,3.522500,3.525000
6350887471,D,COR/USD,2018-01-17 11:32:49.880000000,3.520000,3.522500
6350888588,D,COR/USD,2018-01-17 11:33:09.630000000,3.518800,3.521300
6350888600,D,COR/USD,2018-01-17 11:33:09.880000000,3.520000,3.522500
6350891442,D,COR/USD,2018-01-17 11:33:57.380000000,3.517500,3.520000
6350891660,D,COR/USD,2018-01-17 11:34:00.397000000,3.518800,3.521300
6350891688,D,COR/USD,2018-01-17 11:34:00.630000000,3.520000,3.522500
6350891818,D,COR/USD,2018-01-17 11:34:02.380000000,3.517500,3.520000
6350891877,D,COR/USD,2018-01-17 11:34:03.897000000,3.520000,3.522500
6350896803,D,COR/USD,2018-01-17 11:35:14.130000000,3.522500,3.525000
6350903398,D,COR/USD,2018-01-17 11:36:43.380000000,3.521300,3.523800
6350903418,D,COR/USD,2018-01-17 11:36:43.630000000,3.520000,3.522500
6350911265,D,COR/USD,2018-01-17 11:38:47.630000000,3.517500,3.520000
6350911382,D,COR/USD,2018-01-17 11:38:50.130000000,3.518800,3.521300
6350911385,D,COR/USD,2018-01-17 11:38:50.380000000,3.520000,3.522500
6350912168,D,COR/USD,2018-01-17 11:39:03.880000000,3.517500,3.520000
6350912376,D,COR/USD,2018-01-17 11:39:07.880000000,3.518800,3.521300
6350912394,D,COR/USD,2018-01-17 11:39:08.130000000,3.520000,3.522500
6350914929,D,COR/USD,2018-01-17 11:39:48.130000000,3.522500,3.525000
6350914936,D,COR/USD,2018-01-17 11:39:48.380000000,3.520000,3.522500
6350916768,D,COR/USD,2018-01-17 11:40:15.880000000,3.522500,3.525000
6350919862,D,COR/USD,2018-01-17 11:41:13.377000000,3.520000,3.522500
6350920544,D,COR/USD,2018-01-17 11:41:26.877000000,3.521300,3.523800
6350920555,D,COR/USD,2018-01-17 11:41:27.127000000,3.522500,3.525000
6350920848,D,COR/USD,2018-01-17 11:41:31.627000000,3.520000,3.522500
6350924945,D,COR/USD,2018-01-17 11:42:46.643000000,3.521300,3.523800
6350924992,D,COR/USD,2018-01-17 11:42:46.877000000,3.520000,3.522500
6350933473,D,COR/USD,2018-01-17 11:45:43.377000000,3.521300,3.523800
6350933486,D,COR/USD,2018-01-17 11:45:43.627000000,3.520000,3.522500
6350933553,D,COR/USD,2018-01-17 11:45:45.377000000,3.522500,3.525000
6350933622,D,COR/USD,2018-01-17 11:45:47.377000000,3.520000,3.522500
6350933794,D,COR/USD,2018-01-17 11:45:50.877000000,3.522500,3.525000
6350940099,D,COR/USD,2018-01-17 11:48:01.877000000,3.520000,3.522500
6350942625,D,COR/USD,2018-01-17 11:48:46.377000000,3.522500,3.525000
6350946364,D,COR/USD,2018-01-17 11:49:47.627000000,3.520000,3.522500
6350948582,D,COR/USD,2018-01-17 11:50:20.377000000,3.522500,3.525000
6350949060,D,COR/USD,2018-01-17 11:50:27.877000000,3.520000,3.522500
6350952551,D,COR/USD,2018-01-17 11:51:22.877000000,3.521300,3.523800
6350952578,D,COR/USD,2018-01-17 11:51:23.127000000,3.522500,3.525000
6350953188,D,COR/USD,2018-01-17 11:51:32.877000000,3.521300,3.523800
6350953197,D,COR/USD,2018-01-17 11:51:33.127000000,3.522500,3.525000
6350954158,D,COR/USD,2018-01-17 11:52:00.127000000,3.520000,3.522500
6350954509,D,COR/USD,2018-01-17 11:52:07.643000000,3.522500,3.525000
6350966486,D,COR/USD,2018-01-17 11:56:05.377000000,3.520000,3.522500
6350968695,D,COR/USD,2018-01-17 11:57:00.377000000,3.522500,3.525000
6350969109,D,COR/USD,2018-01-17 11:57:10.127000000,3.521300,3.523800
6350969125,D,COR/USD,2018-01-17 11:57:10.377000000,3.520000,3.522500
6350973339,D,COR/USD,2018-01-17 11:58:35.127000000,3.521300,3.523800
